"","eng","Day","state","cumulative","add"
"450","Bochum",2020-06-25,"Nordrhein-Westfalen",615,4
"451","Bochum",2020-06-26,"Nordrhein-Westfalen",620,5
"452","Bochum",2020-06-27,"Nordrhein-Westfalen",622,2
"453","Bochum",2020-06-28,"Nordrhein-Westfalen",622,0
"454","Bochum",2020-06-29,"Nordrhein-Westfalen",623,1
"455","Bochum",2020-06-30,"Nordrhein-Westfalen",624,1
"456","Bochum",2020-07-01,"Nordrhein-Westfalen",626,2
"457","Bochum",2020-07-02,"Nordrhein-Westfalen",627,1
"458","Bochum",2020-07-03,"Nordrhein-Westfalen",631,4
"459","Bochum",2020-07-04,"Nordrhein-Westfalen",631,0
"460","Bochum",2020-07-05,"Nordrhein-Westfalen",631,0
"461","Bochum",2020-07-06,"Nordrhein-Westfalen",631,0
"462","Bochum",2020-07-07,"Nordrhein-Westfalen",633,2
"463","Bochum",2020-07-08,"Nordrhein-Westfalen",639,6
"464","Bochum",2020-07-09,"Nordrhein-Westfalen",642,3
"465","Bochum",2020-07-10,"Nordrhein-Westfalen",645,3
"466","Bochum",2020-07-11,"Nordrhein-Westfalen",645,0
"467","Bochum",2020-07-12,"Nordrhein-Westfalen",645,0
"468","Bochum",2020-07-13,"Nordrhein-Westfalen",656,11
"469","Bochum",2020-07-14,"Nordrhein-Westfalen",657,1
"470","Bochum",2020-07-15,"Nordrhein-Westfalen",667,10
"471","Bochum",2020-07-16,"Nordrhein-Westfalen",675,8
"472","Bochum",2020-07-17,"Nordrhein-Westfalen",688,13
"473","Bochum",2020-07-18,"Nordrhein-Westfalen",688,0
"474","Bochum",2020-07-19,"Nordrhein-Westfalen",689,1
"475","Bochum",2020-07-20,"Nordrhein-Westfalen",698,9
"476","Bochum",2020-07-21,"Nordrhein-Westfalen",707,9
"477","Bochum",2020-07-22,"Nordrhein-Westfalen",723,16
"478","Bochum",2020-07-23,"Nordrhein-Westfalen",740,17
"479","Bochum",2020-07-24,"Nordrhein-Westfalen",755,15
"480","Bochum",2020-07-25,"Nordrhein-Westfalen",759,4
"481","Bochum",2020-07-26,"Nordrhein-Westfalen",763,4
"482","Bochum",2020-07-27,"Nordrhein-Westfalen",764,1
"483","Bochum",2020-07-28,"Nordrhein-Westfalen",777,13
"484","Bochum",2020-07-29,"Nordrhein-Westfalen",788,11
"485","Bochum",2020-07-30,"Nordrhein-Westfalen",796,8
"486","Bochum",2020-07-31,"Nordrhein-Westfalen",798,2
"487","Bochum",2020-08-01,"Nordrhein-Westfalen",808,10
"488","Bochum",2020-08-02,"Nordrhein-Westfalen",811,3
"489","Bochum",2020-08-03,"Nordrhein-Westfalen",815,4
"490","Bochum",2020-08-04,"Nordrhein-Westfalen",821,6
"491","Bochum",2020-08-05,"Nordrhein-Westfalen",828,7
"492","Bochum",2020-08-06,"Nordrhein-Westfalen",838,10
"493","Bochum",2020-08-07,"Nordrhein-Westfalen",851,13
"494","Bochum",2020-08-08,"Nordrhein-Westfalen",866,15
"495","Bochum",2020-08-09,"Nordrhein-Westfalen",866,0
"496","Bochum",2020-08-10,"Nordrhein-Westfalen",870,4
"497","Bochum",2020-08-11,"Nordrhein-Westfalen",890,20
"498","Bochum",2020-08-12,"Nordrhein-Westfalen",923,33
"499","Bochum",2020-08-13,"Nordrhein-Westfalen",947,24
"500","Bochum",2020-08-14,"Nordrhein-Westfalen",958,11
"501","Bochum",2020-08-15,"Nordrhein-Westfalen",958,0
"502","Bonn",2020-03-02,"Nordrhein-Westfalen",1,NA
"503","Bonn",2020-03-03,"Nordrhein-Westfalen",1,0
"504","Bonn",2020-03-04,"Nordrhein-Westfalen",1,0
"505","Bonn",2020-03-05,"Nordrhein-Westfalen",1,0
"506","Bonn",2020-03-06,"Nordrhein-Westfalen",2,1
"507","Bonn",2020-03-07,"Nordrhein-Westfalen",4,2
"508","Bonn",2020-03-08,"Nordrhein-Westfalen",4,0
"509","Bonn",2020-03-09,"Nordrhein-Westfalen",6,2
"510","Bonn",2020-03-10,"Nordrhein-Westfalen",12,6
"511","Bonn",2020-03-11,"Nordrhein-Westfalen",17,5
"512","Bonn",2020-03-12,"Nordrhein-Westfalen",22,5
"513","Bonn",2020-03-13,"Nordrhein-Westfalen",23,1
"514","Bonn",2020-03-14,"Nordrhein-Westfalen",24,1
"515","Bonn",2020-03-15,"Nordrhein-Westfalen",28,4
"516","Bonn",2020-03-16,"Nordrhein-Westfalen",38,10
"517","Bonn",2020-03-17,"Nordrhein-Westfalen",71,33
"518","Bonn",2020-03-18,"Nordrhein-Westfalen",77,6
"519","Bonn",2020-03-19,"Nordrhein-Westfalen",90,13
"520","Bonn",2020-03-20,"Nordrhein-Westfalen",121,31
"521","Bonn",2020-03-21,"Nordrhein-Westfalen",135,14
"522","Bonn",2020-03-22,"Nordrhein-Westfalen",154,19
"523","Bonn",2020-03-23,"Nordrhein-Westfalen",165,11
"524","Bonn",2020-03-24,"Nordrhein-Westfalen",188,23
"525","Bonn",2020-03-25,"Nordrhein-Westfalen",218,30
"526","Bonn",2020-03-26,"Nordrhein-Westfalen",225,7
"527","Bonn",2020-03-27,"Nordrhein-Westfalen",240,15
"528","Bonn",2020-03-28,"Nordrhein-Westfalen",257,17
"529","Bonn",2020-03-29,"Nordrhein-Westfalen",266,9
"530","Bonn",2020-03-30,"Nordrhein-Westfalen",270,4
"531","Bonn",2020-03-31,"Nordrhein-Westfalen",295,25
"532","Bonn",2020-04-01,"Nordrhein-Westfalen",316,21
"533","Bonn",2020-04-02,"Nordrhein-Westfalen",348,32
"534","Bonn",2020-04-03,"Nordrhein-Westfalen",365,17
"535","Bonn",2020-04-04,"Nordrhein-Westfalen",396,31
"536","Bonn",2020-04-05,"Nordrhein-Westfalen",410,14
"537","Bonn",2020-04-06,"Nordrhein-Westfalen",415,5
"538","Bonn",2020-04-07,"Nordrhein-Westfalen",436,21
"539","Bonn",2020-04-08,"Nordrhein-Westfalen",444,8
"540","Bonn",2020-04-09,"Nordrhein-Westfalen",469,25
"541","Bonn",2020-04-10,"Nordrhein-Westfalen",483,14
"542","Bonn",2020-04-11,"Nordrhein-Westfalen",500,17
"543","Bonn",2020-04-12,"Nordrhein-Westfalen",512,12
"544","Bonn",2020-04-13,"Nordrhein-Westfalen",522,10
"545","Bonn",2020-04-14,"Nordrhein-Westfalen",533,11
"546","Bonn",2020-04-15,"Nordrhein-Westfalen",543,10
"547","Bonn",2020-04-16,"Nordrhein-Westfalen",546,3
"548","Bonn",2020-04-17,"Nordrhein-Westfalen",552,6
"549","Bonn",2020-04-18,"Nordrhein-Westfalen",566,14
"550","Bonn",2020-04-19,"Nordrhein-Westfalen",568,2
"551","Bonn",2020-04-20,"Nordrhein-Westfalen",574,6
"552","Bonn",2020-04-21,"Nordrhein-Westfalen",579,5
"553","Bonn",2020-04-22,"Nordrhein-Westfalen",590,11
"554","Bonn",2020-04-23,"Nordrhein-Westfalen",592,2
"555","Bonn",2020-04-24,"Nordrhein-Westfalen",615,23
"556","Bonn",2020-04-25,"Nordrhein-Westfalen",627,12
"557","Bonn",2020-04-26,"Nordrhein-Westfalen",629,2
"558","Bonn",2020-04-27,"Nordrhein-Westfalen",632,3
"559","Bonn",2020-04-28,"Nordrhein-Westfalen",639,7
"560","Bonn",2020-04-29,"Nordrhein-Westfalen",643,4
"561","Bonn",2020-04-30,"Nordrhein-Westfalen",655,12
"562","Bonn",2020-05-01,"Nordrhein-Westfalen",660,5
"563","Bonn",2020-05-02,"Nordrhein-Westfalen",661,1
"564","Bonn",2020-05-03,"Nordrhein-Westfalen",661,0
"565","Bonn",2020-05-04,"Nordrhein-Westfalen",665,4
"566","Bonn",2020-05-05,"Nordrhein-Westfalen",668,3
"567","Bonn",2020-05-06,"Nordrhein-Westfalen",675,7
"568","Bonn",2020-05-07,"Nordrhein-Westfalen",680,5
"569","Bonn",2020-05-08,"Nordrhein-Westfalen",682,2
"570","Bonn",2020-05-09,"Nordrhein-Westfalen",682,0
"571","Bonn",2020-05-10,"Nordrhein-Westfalen",683,1
"572","Bonn",2020-05-11,"Nordrhein-Westfalen",683,0
"573","Bonn",2020-05-12,"Nordrhein-Westfalen",686,3
"574","Bonn",2020-05-13,"Nordrhein-Westfalen",688,2
"575","Bonn",2020-05-14,"Nordrhein-Westfalen",690,2
"576","Bonn",2020-05-15,"Nordrhein-Westfalen",691,1
"577","Bonn",2020-05-16,"Nordrhein-Westfalen",691,0
"578","Bonn",2020-05-17,"Nordrhein-Westfalen",692,1
"579","Bonn",2020-05-18,"Nordrhein-Westfalen",693,1
"580","Bonn",2020-05-19,"Nordrhein-Westfalen",695,2
"581","Bonn",2020-05-20,"Nordrhein-Westfalen",696,1
"582","Bonn",2020-05-21,"Nordrhein-Westfalen",700,4
"583","Bonn",2020-05-22,"Nordrhein-Westfalen",701,1
"584","Bonn",2020-05-23,"Nordrhein-Westfalen",713,12
"585","Bonn",2020-05-24,"Nordrhein-Westfalen",715,2
"586","Bonn",2020-05-25,"Nordrhein-Westfalen",716,1
"587","Bonn",2020-05-26,"Nordrhein-Westfalen",716,0
"588","Bonn",2020-05-27,"Nordrhein-Westfalen",724,8
"589","Bonn",2020-05-28,"Nordrhein-Westfalen",725,1
"590","Bonn",2020-05-29,"Nordrhein-Westfalen",726,1
"591","Bonn",2020-05-30,"Nordrhein-Westfalen",728,2
"592","Bonn",2020-05-31,"Nordrhein-Westfalen",731,3
"593","Bonn",2020-06-01,"Nordrhein-Westfalen",731,0
"594","Bonn",2020-06-02,"Nordrhein-Westfalen",733,2
"595","Bonn",2020-06-03,"Nordrhein-Westfalen",733,0
"596","Bonn",2020-06-04,"Nordrhein-Westfalen",738,5
"597","Bonn",2020-06-05,"Nordrhein-Westfalen",742,4
"598","Bonn",2020-06-06,"Nordrhein-Westfalen",743,1
"599","Bonn",2020-06-07,"Nordrhein-Westfalen",745,2
"600","Bonn",2020-06-08,"Nordrhein-Westfalen",745,0
"601","Bonn",2020-06-09,"Nordrhein-Westfalen",745,0
"602","Bonn",2020-06-10,"Nordrhein-Westfalen",745,0
"603","Bonn",2020-06-11,"Nordrhein-Westfalen",745,0
"604","Bonn",2020-06-12,"Nordrhein-Westfalen",746,1
"605","Bonn",2020-06-13,"Nordrhein-Westfalen",747,1
"606","Bonn",2020-06-14,"Nordrhein-Westfalen",748,1
"607","Bonn",2020-06-15,"Nordrhein-Westfalen",750,2
"608","Bonn",2020-06-16,"Nordrhein-Westfalen",750,0
"609","Bonn",2020-06-17,"Nordrhein-Westfalen",751,1
"610","Bonn",2020-06-18,"Nordrhein-Westfalen",751,0
"611","Bonn",2020-06-19,"Nordrhein-Westfalen",752,1
"612","Bonn",2020-06-20,"Nordrhein-Westfalen",752,0
"613","Bonn",2020-06-21,"Nordrhein-Westfalen",753,1
"614","Bonn",2020-06-22,"Nordrhein-Westfalen",753,0
"615","Bonn",2020-06-23,"Nordrhein-Westfalen",753,0
"616","Bonn",2020-06-24,"Nordrhein-Westfalen",753,0
"617","Bonn",2020-06-25,"Nordrhein-Westfalen",753,0
"618","Bonn",2020-06-26,"Nordrhein-Westfalen",753,0
"619","Bonn",2020-06-27,"Nordrhein-Westfalen",754,1
"620","Bonn",2020-06-28,"Nordrhein-Westfalen",754,0
"621","Bonn",2020-06-29,"Nordrhein-Westfalen",755,1
"622","Bonn",2020-06-30,"Nordrhein-Westfalen",756,1
"623","Bonn",2020-07-01,"Nordrhein-Westfalen",757,1
"624","Bonn",2020-07-02,"Nordrhein-Westfalen",758,1
"625","Bonn",2020-07-03,"Nordrhein-Westfalen",762,4
"626","Bonn",2020-07-04,"Nordrhein-Westfalen",764,2
"627","Bonn",2020-07-05,"Nordrhein-Westfalen",765,1
"628","Bonn",2020-07-06,"Nordrhein-Westfalen",766,1
"629","Bonn",2020-07-07,"Nordrhein-Westfalen",767,1
"630","Bonn",2020-07-08,"Nordrhein-Westfalen",768,1
"631","Bonn",2020-07-09,"Nordrhein-Westfalen",769,1
"632","Bonn",2020-07-10,"Nordrhein-Westfalen",770,1
"633","Bonn",2020-07-11,"Nordrhein-Westfalen",770,0
"634","Bonn",2020-07-12,"Nordrhein-Westfalen",770,0
"635","Bonn",2020-07-13,"Nordrhein-Westfalen",770,0
"636","Bonn",2020-07-14,"Nordrhein-Westfalen",770,0
"637","Bonn",2020-07-15,"Nordrhein-Westfalen",771,1
"638","Bonn",2020-07-16,"Nordrhein-Westfalen",773,2
"639","Bonn",2020-07-17,"Nordrhein-Westfalen",774,1
"640","Bonn",2020-07-18,"Nordrhein-Westfalen",777,3
"641","Bonn",2020-07-19,"Nordrhein-Westfalen",778,1
"642","Bonn",2020-07-20,"Nordrhein-Westfalen",779,1
"643","Bonn",2020-07-21,"Nordrhein-Westfalen",782,3
"644","Bonn",2020-07-22,"Nordrhein-Westfalen",790,8
"645","Bonn",2020-07-23,"Nordrhein-Westfalen",794,4
"646","Bonn",2020-07-24,"Nordrhein-Westfalen",804,10
"647","Bonn",2020-07-25,"Nordrhein-Westfalen",804,0
"648","Bonn",2020-07-26,"Nordrhein-Westfalen",809,5
"649","Bonn",2020-07-27,"Nordrhein-Westfalen",811,2
"650","Bonn",2020-07-28,"Nordrhein-Westfalen",817,6
"651","Bonn",2020-07-29,"Nordrhein-Westfalen",821,4
"652","Bonn",2020-07-30,"Nordrhein-Westfalen",826,5
"653","Bonn",2020-07-31,"Nordrhein-Westfalen",834,8
"654","Bonn",2020-08-01,"Nordrhein-Westfalen",834,0
"655","Bonn",2020-08-02,"Nordrhein-Westfalen",836,2
"656","Bonn",2020-08-03,"Nordrhein-Westfalen",841,5
"657","Bonn",2020-08-04,"Nordrhein-Westfalen",847,6
"658","Bonn",2020-08-05,"Nordrhein-Westfalen",861,14
"659","Bonn",2020-08-06,"Nordrhein-Westfalen",865,4
"660","Bonn",2020-08-07,"Nordrhein-Westfalen",869,4
"661","Bonn",2020-08-08,"Nordrhein-Westfalen",881,12
"662","Bonn",2020-08-09,"Nordrhein-Westfalen",889,8
"663","Bonn",2020-08-10,"Nordrhein-Westfalen",896,7
"664","Bonn",2020-08-11,"Nordrhein-Westfalen",904,8
"665","Bonn",2020-08-12,"Nordrhein-Westfalen",916,12
"666","Bonn",2020-08-13,"Nordrhein-Westfalen",922,6
"667","Bonn",2020-08-14,"Nordrhein-Westfalen",926,4
"668","Bonn",2020-08-15,"Nordrhein-Westfalen",931,5
"669","Bottrop",2020-03-02,"Nordrhein-Westfalen",0,NA
"670","Bottrop",2020-03-03,"Nordrhein-Westfalen",0,0
"671","Bottrop",2020-03-04,"Nordrhein-Westfalen",0,0
"672","Bottrop",2020-03-05,"Nordrhein-Westfalen",0,0
"673","Bottrop",2020-03-06,"Nordrhein-Westfalen",0,0
"674","Bottrop",2020-03-07,"Nordrhein-Westfalen",0,0
"675","Bottrop",2020-03-08,"Nordrhein-Westfalen",0,0
"676","Bottrop",2020-03-09,"Nordrhein-Westfalen",1,1
"677","Bottrop",2020-03-10,"Nordrhein-Westfalen",1,0
"678","Bottrop",2020-03-11,"Nordrhein-Westfalen",3,2
"679","Bottrop",2020-03-12,"Nordrhein-Westfalen",3,0
"680","Bottrop",2020-03-13,"Nordrhein-Westfalen",3,0
"681","Bottrop",2020-03-14,"Nordrhein-Westfalen",3,0
"682","Bottrop",2020-03-15,"Nordrhein-Westfalen",4,1
"683","Bottrop",2020-03-16,"Nordrhein-Westfalen",4,0
"684","Bottrop",2020-03-17,"Nordrhein-Westfalen",5,1
"685","Bottrop",2020-03-18,"Nordrhein-Westfalen",10,5
"686","Bottrop",2020-03-19,"Nordrhein-Westfalen",10,0
"687","Bottrop",2020-03-20,"Nordrhein-Westfalen",15,5
"688","Bottrop",2020-03-21,"Nordrhein-Westfalen",18,3
"689","Bottrop",2020-03-22,"Nordrhein-Westfalen",18,0
"690","Bottrop",2020-03-23,"Nordrhein-Westfalen",18,0
"691","Bottrop",2020-03-24,"Nordrhein-Westfalen",25,7
"692","Bottrop",2020-03-25,"Nordrhein-Westfalen",28,3
"693","Bottrop",2020-03-26,"Nordrhein-Westfalen",29,1
"694","Bottrop",2020-03-27,"Nordrhein-Westfalen",33,4
"695","Bottrop",2020-03-28,"Nordrhein-Westfalen",38,5
"696","Bottrop",2020-03-29,"Nordrhein-Westfalen",38,0
"697","Bottrop",2020-03-30,"Nordrhein-Westfalen",40,2
"698","Bottrop",2020-03-31,"Nordrhein-Westfalen",43,3
"699","Bottrop",2020-04-01,"Nordrhein-Westfalen",45,2
"700","Bottrop",2020-04-02,"Nordrhein-Westfalen",51,6
"701","Bottrop",2020-04-03,"Nordrhein-Westfalen",56,5
"702","Bottrop",2020-04-04,"Nordrhein-Westfalen",61,5
"703","Bottrop",2020-04-05,"Nordrhein-Westfalen",62,1
"704","Bottrop",2020-04-06,"Nordrhein-Westfalen",65,3
"705","Bottrop",2020-04-07,"Nordrhein-Westfalen",71,6
"706","Bottrop",2020-04-08,"Nordrhein-Westfalen",79,8
"707","Bottrop",2020-04-09,"Nordrhein-Westfalen",84,5
"708","Bottrop",2020-04-10,"Nordrhein-Westfalen",86,2
"709","Bottrop",2020-04-11,"Nordrhein-Westfalen",87,1
"710","Bottrop",2020-04-12,"Nordrhein-Westfalen",89,2
"711","Bottrop",2020-04-13,"Nordrhein-Westfalen",91,2
"712","Bottrop",2020-04-14,"Nordrhein-Westfalen",96,5
"713","Bottrop",2020-04-15,"Nordrhein-Westfalen",101,5
"714","Bottrop",2020-04-16,"Nordrhein-Westfalen",104,3
"715","Bottrop",2020-04-17,"Nordrhein-Westfalen",107,3
"716","Bottrop",2020-04-18,"Nordrhein-Westfalen",110,3
"717","Bottrop",2020-04-19,"Nordrhein-Westfalen",112,2
"718","Bottrop",2020-04-20,"Nordrhein-Westfalen",119,7
"719","Bottrop",2020-04-21,"Nordrhein-Westfalen",122,3
"720","Bottrop",2020-04-22,"Nordrhein-Westfalen",125,3
"721","Bottrop",2020-04-23,"Nordrhein-Westfalen",138,13
"722","Bottrop",2020-04-24,"Nordrhein-Westfalen",141,3
"723","Bottrop",2020-04-25,"Nordrhein-Westfalen",142,1
"724","Bottrop",2020-04-26,"Nordrhein-Westfalen",143,1
"725","Bottrop",2020-04-27,"Nordrhein-Westfalen",145,2
"726","Bottrop",2020-04-28,"Nordrhein-Westfalen",147,2
"727","Bottrop",2020-04-29,"Nordrhein-Westfalen",149,2
"728","Bottrop",2020-04-30,"Nordrhein-Westfalen",155,6
"729","Bottrop",2020-05-01,"Nordrhein-Westfalen",157,2
"730","Bottrop",2020-05-02,"Nordrhein-Westfalen",157,0
"731","Bottrop",2020-05-03,"Nordrhein-Westfalen",168,11
"732","Bottrop",2020-05-04,"Nordrhein-Westfalen",175,7
"733","Bottrop",2020-05-05,"Nordrhein-Westfalen",176,1
"734","Bottrop",2020-05-06,"Nordrhein-Westfalen",176,0
"735","Bottrop",2020-05-07,"Nordrhein-Westfalen",178,2
"736","Bottrop",2020-05-08,"Nordrhein-Westfalen",178,0
"737","Bottrop",2020-05-09,"Nordrhein-Westfalen",179,1
"738","Bottrop",2020-05-10,"Nordrhein-Westfalen",180,1
"739","Bottrop",2020-05-11,"Nordrhein-Westfalen",185,5
"740","Bottrop",2020-05-12,"Nordrhein-Westfalen",185,0
"741","Bottrop",2020-05-13,"Nordrhein-Westfalen",185,0
"742","Bottrop",2020-05-14,"Nordrhein-Westfalen",187,2
"743","Bottrop",2020-05-15,"Nordrhein-Westfalen",187,0
"744","Bottrop",2020-05-16,"Nordrhein-Westfalen",187,0
"745","Bottrop",2020-05-17,"Nordrhein-Westfalen",187,0
"746","Bottrop",2020-05-18,"Nordrhein-Westfalen",188,1
"747","Bottrop",2020-05-19,"Nordrhein-Westfalen",188,0
"748","Bottrop",2020-05-20,"Nordrhein-Westfalen",188,0
"749","Bottrop",2020-05-21,"Nordrhein-Westfalen",188,0
"750","Bottrop",2020-05-22,"Nordrhein-Westfalen",191,3
"751","Bottrop",2020-05-23,"Nordrhein-Westfalen",194,3
"752","Bottrop",2020-05-24,"Nordrhein-Westfalen",194,0
"753","Bottrop",2020-05-25,"Nordrhein-Westfalen",195,1
"754","Bottrop",2020-05-26,"Nordrhein-Westfalen",196,1
"755","Bottrop",2020-05-27,"Nordrhein-Westfalen",196,0
"756","Bottrop",2020-05-28,"Nordrhein-Westfalen",196,0
"757","Bottrop",2020-05-29,"Nordrhein-Westfalen",196,0
"758","Bottrop",2020-05-30,"Nordrhein-Westfalen",196,0
"759","Bottrop",2020-05-31,"Nordrhein-Westfalen",199,3
"760","Bottrop",2020-06-01,"Nordrhein-Westfalen",202,3
"761","Bottrop",2020-06-02,"Nordrhein-Westfalen",203,1
"762","Bottrop",2020-06-03,"Nordrhein-Westfalen",204,1
"763","Bottrop",2020-06-04,"Nordrhein-Westfalen",204,0
"764","Bottrop",2020-06-05,"Nordrhein-Westfalen",204,0
"765","Bottrop",2020-06-06,"Nordrhein-Westfalen",204,0
"766","Bottrop",2020-06-07,"Nordrhein-Westfalen",204,0
"767","Bottrop",2020-06-08,"Nordrhein-Westfalen",207,3
"768","Bottrop",2020-06-09,"Nordrhein-Westfalen",207,0
"769","Bottrop",2020-06-10,"Nordrhein-Westfalen",209,2
"770","Bottrop",2020-06-11,"Nordrhein-Westfalen",209,0
"771","Bottrop",2020-06-12,"Nordrhein-Westfalen",211,2
"772","Bottrop",2020-06-13,"Nordrhein-Westfalen",211,0
"773","Bottrop",2020-06-14,"Nordrhein-Westfalen",211,0
"774","Bottrop",2020-06-15,"Nordrhein-Westfalen",211,0
"775","Bottrop",2020-06-16,"Nordrhein-Westfalen",211,0
"776","Bottrop",2020-06-17,"Nordrhein-Westfalen",211,0
"777","Bottrop",2020-06-18,"Nordrhein-Westfalen",212,1
"778","Bottrop",2020-06-19,"Nordrhein-Westfalen",212,0
"779","Bottrop",2020-06-20,"Nordrhein-Westfalen",212,0
"780","Bottrop",2020-06-21,"Nordrhein-Westfalen",212,0
"781","Bottrop",2020-06-22,"Nordrhein-Westfalen",212,0
"782","Bottrop",2020-06-23,"Nordrhein-Westfalen",212,0
"783","Bottrop",2020-06-24,"Nordrhein-Westfalen",212,0
"784","Bottrop",2020-06-25,"Nordrhein-Westfalen",212,0
"785","Bottrop",2020-06-26,"Nordrhein-Westfalen",212,0
"786","Bottrop",2020-06-27,"Nordrhein-Westfalen",212,0
"787","Bottrop",2020-06-28,"Nordrhein-Westfalen",212,0
"788","Bottrop",2020-06-29,"Nordrhein-Westfalen",213,1
"789","Bottrop",2020-06-30,"Nordrhein-Westfalen",213,0
"790","Bottrop",2020-07-01,"Nordrhein-Westfalen",215,2
"791","Bottrop",2020-07-02,"Nordrhein-Westfalen",216,1
"792","Bottrop",2020-07-03,"Nordrhein-Westfalen",219,3
"793","Bottrop",2020-07-04,"Nordrhein-Westfalen",219,0
"794","Bottrop",2020-07-05,"Nordrhein-Westfalen",219,0
"795","Bottrop",2020-07-06,"Nordrhein-Westfalen",222,3
"796","Bottrop",2020-07-07,"Nordrhein-Westfalen",222,0
"797","Bottrop",2020-07-08,"Nordrhein-Westfalen",222,0
"798","Bottrop",2020-07-09,"Nordrhein-Westfalen",222,0
"799","Bottrop",2020-07-10,"Nordrhein-Westfalen",225,3
"800","Bottrop",2020-07-11,"Nordrhein-Westfalen",225,0
"801","Bottrop",2020-07-12,"Nordrhein-Westfalen",225,0
"802","Bottrop",2020-07-13,"Nordrhein-Westfalen",225,0
"803","Bottrop",2020-07-14,"Nordrhein-Westfalen",225,0
"804","Bottrop",2020-07-15,"Nordrhein-Westfalen",225,0
"805","Bottrop",2020-07-16,"Nordrhein-Westfalen",229,4
"806","Bottrop",2020-07-17,"Nordrhein-Westfalen",231,2
"807","Bottrop",2020-07-18,"Nordrhein-Westfalen",231,0
"808","Bottrop",2020-07-19,"Nordrhein-Westfalen",231,0
"809","Bottrop",2020-07-20,"Nordrhein-Westfalen",231,0
"810","Bottrop",2020-07-21,"Nordrhein-Westfalen",232,1
"811","Bottrop",2020-07-22,"Nordrhein-Westfalen",240,8
"812","Bottrop",2020-07-23,"Nordrhein-Westfalen",242,2
"813","Bottrop",2020-07-24,"Nordrhein-Westfalen",245,3
"814","Bottrop",2020-07-25,"Nordrhein-Westfalen",245,0
"815","Bottrop",2020-07-26,"Nordrhein-Westfalen",250,5
"816","Bottrop",2020-07-27,"Nordrhein-Westfalen",250,0
"817","Bottrop",2020-07-28,"Nordrhein-Westfalen",250,0
"818","Bottrop",2020-07-29,"Nordrhein-Westfalen",254,4
"819","Bottrop",2020-07-30,"Nordrhein-Westfalen",267,13
"820","Bottrop",2020-07-31,"Nordrhein-Westfalen",269,2
"821","Bottrop",2020-08-01,"Nordrhein-Westfalen",271,2
"822","Bottrop",2020-08-02,"Nordrhein-Westfalen",271,0
"823","Bottrop",2020-08-03,"Nordrhein-Westfalen",272,1
"824","Bottrop",2020-08-04,"Nordrhein-Westfalen",273,1
"825","Bottrop",2020-08-05,"Nordrhein-Westfalen",275,2
"826","Bottrop",2020-08-06,"Nordrhein-Westfalen",277,2
"827","Bottrop",2020-08-07,"Nordrhein-Westfalen",281,4
"828","Bottrop",2020-08-08,"Nordrhein-Westfalen",283,2
"829","Bottrop",2020-08-09,"Nordrhein-Westfalen",283,0
"830","Bottrop",2020-08-10,"Nordrhein-Westfalen",284,1
"831","Bottrop",2020-08-11,"Nordrhein-Westfalen",285,1
"832","Bottrop",2020-08-12,"Nordrhein-Westfalen",285,0
"833","Bottrop",2020-08-13,"Nordrhein-Westfalen",286,1
"834","Bottrop",2020-08-14,"Nordrhein-Westfalen",291,5
"835","Bottrop",2020-08-15,"Nordrhein-Westfalen",291,0
"836","Braunschweig",2020-03-02,"Niedersachsen",0,NA
"837","Braunschweig",2020-03-03,"Niedersachsen",0,0
"838","Braunschweig",2020-03-04,"Niedersachsen",0,0
"839","Braunschweig",2020-03-05,"Niedersachsen",1,1
"840","Braunschweig",2020-03-06,"Niedersachsen",1,0
"841","Braunschweig",2020-03-07,"Niedersachsen",1,0
"842","Braunschweig",2020-03-08,"Niedersachsen",1,0
"843","Braunschweig",2020-03-09,"Niedersachsen",1,0
"844","Braunschweig",2020-03-10,"Niedersachsen",1,0
"845","Braunschweig",2020-03-11,"Niedersachsen",2,1
"846","Braunschweig",2020-03-12,"Niedersachsen",2,0
"847","Braunschweig",2020-03-13,"Niedersachsen",2,0
"848","Braunschweig",2020-03-14,"Niedersachsen",5,3
"849","Braunschweig",2020-03-15,"Niedersachsen",8,3
"850","Braunschweig",2020-03-16,"Niedersachsen",8,0
"851","Braunschweig",2020-03-17,"Niedersachsen",11,3
"852","Braunschweig",2020-03-18,"Niedersachsen",13,2
"853","Braunschweig",2020-03-19,"Niedersachsen",18,5
"854","Braunschweig",2020-03-20,"Niedersachsen",26,8
"855","Braunschweig",2020-03-21,"Niedersachsen",30,4
"856","Braunschweig",2020-03-22,"Niedersachsen",56,26
"857","Braunschweig",2020-03-23,"Niedersachsen",58,2
"858","Braunschweig",2020-03-24,"Niedersachsen",74,16
"859","Braunschweig",2020-03-25,"Niedersachsen",80,6
"860","Braunschweig",2020-03-26,"Niedersachsen",94,14
"861","Braunschweig",2020-03-27,"Niedersachsen",109,15
"862","Braunschweig",2020-03-28,"Niedersachsen",138,29
"863","Braunschweig",2020-03-29,"Niedersachsen",144,6
"864","Braunschweig",2020-03-30,"Niedersachsen",147,3
"865","Braunschweig",2020-03-31,"Niedersachsen",168,21
