"","eng","date","daily_cases","add"
"1805","Buckinghamshire","2020/6/21",1622,6
"1806","Buckinghamshire","2020/6/22",1629,7
"1807","Buckinghamshire","2020/6/23",1633,4
"1808","Buckinghamshire","2020/6/24",1635,2
"1809","Buckinghamshire","2020/6/25",1636,1
"1810","Buckinghamshire","2020/6/26",1639,3
"1811","Buckinghamshire","2020/6/27",1640,1
"1812","Buckinghamshire","2020/6/28",1642,2
"1813","Buckinghamshire","2020/6/29",1651,9
"1814","Buckinghamshire","2020/6/30",1653,2
"1815","Buckinghamshire","2020/7/1",1657,4
"1816","Buckinghamshire","2020/7/2",1665,8
"1817","Buckinghamshire","2020/7/3",1670,5
"1818","Buckinghamshire","2020/7/4",1672,2
"1819","Buckinghamshire","2020/7/5",1677,5
"1820","Buckinghamshire","2020/7/6",1684,7
"1821","Buckinghamshire","2020/7/7",1688,4
"1822","Buckinghamshire","2020/7/8",1689,1
"1823","Buckinghamshire","2020/7/9",1694,5
"1824","Buckinghamshire","2020/7/10",1697,3
"1825","Buckinghamshire","2020/7/11",1698,1
"1826","Buckinghamshire","2020/7/12",1700,2
"1827","Buckinghamshire","2020/7/13",1704,4
"1828","Buckinghamshire","2020/7/14",1706,2
"1829","Buckinghamshire","2020/7/15",1710,4
"1830","Buckinghamshire","2020/7/16",1713,3
"1831","Buckinghamshire","2020/7/17",1716,3
"1832","Buckinghamshire","2020/7/18",1716,0
"1833","Buckinghamshire","2020/7/19",1717,1
"1834","Buckinghamshire","2020/7/20",1719,2
"1835","Buckinghamshire","2020/7/21",1721,2
"1836","Buckinghamshire","2020/7/22",1722,1
"1837","Buckinghamshire","2020/7/23",1724,2
"1838","Buckinghamshire","2020/7/24",1728,4
"1839","Buckinghamshire","2020/7/25",1731,3
"1840","Buckinghamshire","2020/7/26",1731,0
"1841","Buckinghamshire","2020/7/27",1735,4
"1842","Buckinghamshire","2020/7/28",1737,2
"1843","Buckinghamshire","2020/7/29",1743,6
"1844","Buckinghamshire","2020/7/30",1747,4
"1845","Buckinghamshire","2020/7/31",1751,4
"1846","Buckinghamshire","2020/8/1",1757,6
"1847","Buckinghamshire","2020/8/2",1758,1
"1848","Buckinghamshire","2020/8/3",1761,3
"1849","Buckinghamshire","2020/8/4",1764,3
"1850","Buckinghamshire","2020/8/5",1769,5
"1851","Buckinghamshire","2020/8/6",1773,4
"1852","Buckinghamshire","2020/8/7",1779,6
"1853","Buckinghamshire","2020/8/8",1782,3
"1854","Buckinghamshire","2020/8/9",1783,1
"1855","Buckinghamshire","2020/8/10",1790,7
"1856","Buckinghamshire","2020/8/11",1793,3
"1857","Buckinghamshire","2020/8/12",1798,5
"1858","Buckinghamshire","2020/8/13",1807,9
"1859","Buckinghamshire","2020/8/14",1815,8
"1860","Buckinghamshire","2020/8/15",1821,6
"1861","Calderdale","2020/3/14",3,NA
"1862","Calderdale","2020/3/15",3,0
"1863","Calderdale","2020/3/16",5,2
"1864","Calderdale","2020/3/17",5,0
"1865","Calderdale","2020/3/18",5,0
"1866","Calderdale","2020/3/19",5,0
"1867","Calderdale","2020/3/20",5,0
"1868","Calderdale","2020/3/21",7,2
"1869","Calderdale","2020/3/22",7,0
"1870","Calderdale","2020/3/23",9,2
"1871","Calderdale","2020/3/24",10,1
"1872","Calderdale","2020/3/25",14,4
"1873","Calderdale","2020/3/26",20,6
"1874","Calderdale","2020/3/27",26,6
"1875","Calderdale","2020/3/28",31,5
"1876","Calderdale","2020/3/29",40,9
"1877","Calderdale","2020/3/30",52,12
"1878","Calderdale","2020/3/31",57,5
"1879","Calderdale","2020/4/1",63,6
"1880","Calderdale","2020/4/2",74,11
"1881","Calderdale","2020/4/3",86,12
"1882","Calderdale","2020/4/4",94,8
"1883","Calderdale","2020/4/5",97,3
"1884","Calderdale","2020/4/6",107,10
"1885","Calderdale","2020/4/7",114,7
"1886","Calderdale","2020/4/8",124,10
"1887","Calderdale","2020/4/9",130,6
"1888","Calderdale","2020/4/10",142,12
"1889","Calderdale","2020/4/11",145,3
"1890","Calderdale","2020/4/12",153,8
"1891","Calderdale","2020/4/13",159,6
"1892","Calderdale","2020/4/14",167,8
"1893","Calderdale","2020/4/15",186,19
"1894","Calderdale","2020/4/16",197,11
"1895","Calderdale","2020/4/17",211,14
"1896","Calderdale","2020/4/18",217,6
"1897","Calderdale","2020/4/19",222,5
"1898","Calderdale","2020/4/20",227,5
"1899","Calderdale","2020/4/21",240,13
"1900","Calderdale","2020/4/22",256,16
"1901","Calderdale","2020/4/23",264,8
"1902","Calderdale","2020/4/24",273,9
"1903","Calderdale","2020/4/25",280,7
"1904","Calderdale","2020/4/26",284,4
"1905","Calderdale","2020/4/27",291,7
"1906","Calderdale","2020/4/28",306,15
"1907","Calderdale","2020/4/29",310,4
"1908","Calderdale","2020/4/30",328,18
"1909","Calderdale","2020/5/1",348,20
"1910","Calderdale","2020/5/2",353,5
"1911","Calderdale","2020/5/3",360,7
"1912","Calderdale","2020/5/4",366,6
"1913","Calderdale","2020/5/5",382,16
"1914","Calderdale","2020/5/6",386,4
"1915","Calderdale","2020/5/7",401,15
"1916","Calderdale","2020/5/8",405,4
"1917","Calderdale","2020/5/9",407,2
"1918","Calderdale","2020/5/10",417,10
"1919","Calderdale","2020/5/11",429,12
"1920","Calderdale","2020/5/12",443,14
"1921","Calderdale","2020/5/13",452,9
"1922","Calderdale","2020/5/14",458,6
"1923","Calderdale","2020/5/15",463,5
"1924","Calderdale","2020/5/16",467,4
"1925","Calderdale","2020/5/17",475,8
"1926","Calderdale","2020/5/18",481,6
"1927","Calderdale","2020/5/19",488,7
"1928","Calderdale","2020/5/20",494,6
"1929","Calderdale","2020/5/21",495,1
"1930","Calderdale","2020/5/22",500,5
"1931","Calderdale","2020/5/23",510,10
"1932","Calderdale","2020/5/24",513,3
"1933","Calderdale","2020/5/25",517,4
"1934","Calderdale","2020/5/26",523,6
"1935","Calderdale","2020/5/27",529,6
"1936","Calderdale","2020/5/28",531,2
"1937","Calderdale","2020/5/29",533,2
"1938","Calderdale","2020/5/30",535,2
"1939","Calderdale","2020/5/31",535,0
"1940","Calderdale","2020/6/1",539,4
"1941","Calderdale","2020/6/2",539,0
"1942","Calderdale","2020/6/3",543,4
"1943","Calderdale","2020/6/4",548,5
"1944","Calderdale","2020/6/5",551,3
"1945","Calderdale","2020/6/6",552,1
"1946","Calderdale","2020/6/7",558,6
"1947","Calderdale","2020/6/8",563,5
"1948","Calderdale","2020/6/9",565,2
"1949","Calderdale","2020/6/10",569,4
"1950","Calderdale","2020/6/11",572,3
"1951","Calderdale","2020/6/12",579,7
"1952","Calderdale","2020/6/13",581,2
"1953","Calderdale","2020/6/14",582,1
"1954","Calderdale","2020/6/15",586,4
"1955","Calderdale","2020/6/16",588,2
"1956","Calderdale","2020/6/17",593,5
"1957","Calderdale","2020/6/18",601,8
"1958","Calderdale","2020/6/19",601,0
"1959","Calderdale","2020/6/20",605,4
"1960","Calderdale","2020/6/21",608,3
"1961","Calderdale","2020/6/22",610,2
"1962","Calderdale","2020/6/23",620,10
"1963","Calderdale","2020/6/24",623,3
"1964","Calderdale","2020/6/25",627,4
"1965","Calderdale","2020/6/26",637,10
"1966","Calderdale","2020/6/27",641,4
"1967","Calderdale","2020/6/28",646,5
"1968","Calderdale","2020/6/29",651,5
"1969","Calderdale","2020/6/30",656,5
"1970","Calderdale","2020/7/1",658,2
"1971","Calderdale","2020/7/2",660,2
"1972","Calderdale","2020/7/3",663,3
"1973","Calderdale","2020/7/4",666,3
"1974","Calderdale","2020/7/5",669,3
"1975","Calderdale","2020/7/6",675,6
"1976","Calderdale","2020/7/7",687,12
"1977","Calderdale","2020/7/8",691,4
"1978","Calderdale","2020/7/9",696,5
"1979","Calderdale","2020/7/10",705,9
"1980","Calderdale","2020/7/11",712,7
"1981","Calderdale","2020/7/12",717,5
"1982","Calderdale","2020/7/13",725,8
"1983","Calderdale","2020/7/14",732,7
"1984","Calderdale","2020/7/15",745,13
"1985","Calderdale","2020/7/16",750,5
"1986","Calderdale","2020/7/17",756,6
"1987","Calderdale","2020/7/18",761,5
"1988","Calderdale","2020/7/19",766,5
"1989","Calderdale","2020/7/20",769,3
"1990","Calderdale","2020/7/21",779,10
"1991","Calderdale","2020/7/22",793,14
"1992","Calderdale","2020/7/23",799,6
"1993","Calderdale","2020/7/24",807,8
"1994","Calderdale","2020/7/25",815,8
"1995","Calderdale","2020/7/26",830,15
"1996","Calderdale","2020/7/27",843,13
"1997","Calderdale","2020/7/28",872,29
"1998","Calderdale","2020/7/29",887,15
"1999","Calderdale","2020/7/30",891,4
"2000","Calderdale","2020/7/31",892,1
"2001","Calderdale","2020/8/1",898,6
"2002","Calderdale","2020/8/2",914,16
"2003","Calderdale","2020/8/3",941,27
"2004","Calderdale","2020/8/4",954,13
"2005","Calderdale","2020/8/5",963,9
"2006","Calderdale","2020/8/6",981,18
"2007","Calderdale","2020/8/7",994,13
"2008","Calderdale","2020/8/8",1003,9
"2009","Calderdale","2020/8/9",1009,6
"2010","Calderdale","2020/8/10",1022,13
"2011","Calderdale","2020/8/11",1036,14
"2012","Calderdale","2020/8/12",1054,18
"2013","Calderdale","2020/8/13",1067,13
"2014","Calderdale","2020/8/14",1079,12
"2015","Calderdale","2020/8/15",1086,7
"2016","Cardiff","2020/3/14",9,NA
"2017","Cardiff","2020/3/15",15,6
"2018","Cardiff","2020/3/16",22,7
"2019","Cardiff","2020/3/17",33,11
"2020","Cardiff","2020/3/18",40,7
"2021","Cardiff","2020/3/19",55,15
"2022","Cardiff","2020/3/20",66,11
"2023","Cardiff","2020/3/21",79,13
"2024","Cardiff","2020/3/22",90,11
"2025","Cardiff","2020/3/23",115,25
"2026","Cardiff","2020/3/24",134,19
"2027","Cardiff","2020/3/25",163,29
"2028","Cardiff","2020/3/26",197,34
"2029","Cardiff","2020/3/27",230,33
"2030","Cardiff","2020/3/28",269,39
"2031","Cardiff","2020/3/29",298,29
"2032","Cardiff","2020/3/30",353,55
"2033","Cardiff","2020/3/31",412,59
"2034","Cardiff","2020/4/1",484,72
"2035","Cardiff","2020/4/2",568,84
"2036","Cardiff","2020/4/3",632,64
"2037","Cardiff","2020/4/4",678,46
"2038","Cardiff","2020/4/5",707,29
"2039","Cardiff","2020/4/6",784,77
"2040","Cardiff","2020/4/7",859,75
"2041","Cardiff","2020/4/8",923,64
"2042","Cardiff","2020/4/9",1002,79
"2043","Cardiff","2020/4/10",1049,47
"2044","Cardiff","2020/4/11",1093,44
"2045","Cardiff","2020/4/12",1133,40
"2046","Cardiff","2020/4/13",1179,46
"2047","Cardiff","2020/4/14",1239,60
"2048","Cardiff","2020/4/15",1284,45
"2049","Cardiff","2020/4/16",1334,50
"2050","Cardiff","2020/4/17",1375,41
"2051","Cardiff","2020/4/18",1412,37
"2052","Cardiff","2020/4/19",1442,30
"2053","Cardiff","2020/4/20",1486,44
"2054","Cardiff","2020/4/21",1521,35
"2055","Cardiff","2020/4/22",1558,37
"2056","Cardiff","2020/4/23",1589,31
"2057","Cardiff","2020/4/24",1614,25
"2058","Cardiff","2020/4/25",1641,27
"2059","Cardiff","2020/4/26",1655,14
"2060","Cardiff","2020/4/27",1669,14
"2061","Cardiff","2020/4/28",1696,27
"2062","Cardiff","2020/4/29",1707,11
"2063","Cardiff","2020/4/30",1738,31
"2064","Cardiff","2020/5/1",1763,25
"2065","Cardiff","2020/5/2",1782,19
"2066","Cardiff","2020/5/3",1791,9
"2067","Cardiff","2020/5/4",1800,9
"2068","Cardiff","2020/5/5",1813,13
"2069","Cardiff","2020/5/6",1824,11
"2070","Cardiff","2020/5/7",1841,17
"2071","Cardiff","2020/5/8",1850,9
"2072","Cardiff","2020/5/9",1860,10
"2073","Cardiff","2020/5/10",1874,14
"2074","Cardiff","2020/5/11",1886,12
"2075","Cardiff","2020/5/12",1899,13
"2076","Cardiff","2020/5/13",1907,8
"2077","Cardiff","2020/5/14",1913,6
"2078","Cardiff","2020/5/15",1929,16
"2079","Cardiff","2020/5/16",1939,10
"2080","Cardiff","2020/5/17",1946,7
"2081","Cardiff","2020/5/18",1955,9
"2082","Cardiff","2020/5/19",1972,17
"2083","Cardiff","2020/5/20",1986,14
"2084","Cardiff","2020/5/21",2000,14
"2085","Cardiff","2020/5/22",2011,11
"2086","Cardiff","2020/5/23",2031,20
"2087","Cardiff","2020/5/24",2043,12
"2088","Cardiff","2020/5/25",2054,11
"2089","Cardiff","2020/5/26",2061,7
"2090","Cardiff","2020/5/27",2074,13
"2091","Cardiff","2020/5/28",2092,18
"2092","Cardiff","2020/5/29",2102,10
"2093","Cardiff","2020/5/30",2110,8
"2094","Cardiff","2020/5/31",2118,8
"2095","Cardiff","2020/6/1",2128,10
"2096","Cardiff","2020/6/2",2141,13
"2097","Cardiff","2020/6/3",2157,16
"2098","Cardiff","2020/6/4",2167,10
"2099","Cardiff","2020/6/5",2170,3
"2100","Cardiff","2020/6/6",2176,6
"2101","Cardiff","2020/6/7",2180,4
"2102","Cardiff","2020/6/8",2192,12
"2103","Cardiff","2020/6/9",2203,11
"2104","Cardiff","2020/6/10",2205,2
"2105","Cardiff","2020/6/11",2210,5
"2106","Cardiff","2020/6/12",2214,4
"2107","Cardiff","2020/6/13",2219,5
"2108","Cardiff","2020/6/14",2220,1
"2109","Cardiff","2020/6/15",2224,4
"2110","Cardiff","2020/6/16",2228,4
"2111","Cardiff","2020/6/17",2232,4
"2112","Cardiff","2020/6/18",2238,6
"2113","Cardiff","2020/6/19",2241,3
"2114","Cardiff","2020/6/20",2243,2
"2115","Cardiff","2020/6/21",2247,4
"2116","Cardiff","2020/6/22",2253,6
"2117","Cardiff","2020/6/23",2255,2
"2118","Cardiff","2020/6/24",2257,2
"2119","Cardiff","2020/6/25",2260,3
"2120","Cardiff","2020/6/26",2261,1
"2121","Cardiff","2020/6/27",2271,10
"2122","Cardiff","2020/6/28",2275,4
"2123","Cardiff","2020/6/29",2278,3
"2124","Cardiff","2020/6/30",2280,2
"2125","Cardiff","2020/7/1",2281,1
"2126","Cardiff","2020/7/2",2283,2
"2127","Cardiff","2020/7/3",2285,2
"2128","Cardiff","2020/7/4",2286,1
"2129","Cardiff","2020/7/5",2288,2
"2130","Cardiff","2020/7/6",2290,2
"2131","Cardiff","2020/7/7",2292,2
"2132","Cardiff","2020/7/8",2292,0
"2133","Cardiff","2020/7/9",2292,0
"2134","Cardiff","2020/7/10",2294,2
"2135","Cardiff","2020/7/11",2294,0
"2136","Cardiff","2020/7/12",2295,1
"2137","Cardiff","2020/7/13",2295,0
"2138","Cardiff","2020/7/14",2296,1
"2139","Cardiff","2020/7/15",2299,3
"2140","Cardiff","2020/7/16",2300,1
"2141","Cardiff","2020/7/17",2301,1
"2142","Cardiff","2020/7/18",2301,0
"2143","Cardiff","2020/7/19",2301,0
"2144","Cardiff","2020/7/20",2303,2
"2145","Cardiff","2020/7/21",2309,6
"2146","Cardiff","2020/7/22",2311,2
"2147","Cardiff","2020/7/23",2313,2
"2148","Cardiff","2020/7/24",2316,3
"2149","Cardiff","2020/7/25",2316,0
"2150","Cardiff","2020/7/26",2316,0
"2151","Cardiff","2020/7/27",2316,0
"2152","Cardiff","2020/7/28",2316,0
"2153","Cardiff","2020/7/29",2317,1
"2154","Cardiff","2020/7/30",2318,1
"2155","Cardiff","2020/7/31",2320,2
"2156","Cardiff","2020/8/1",2322,2
"2157","Cardiff","2020/8/2",2322,0
"2158","Cardiff","2020/8/3",2324,2
"2159","Cardiff","2020/8/4",2333,9
"2160","Cardiff","2020/8/5",2334,1
"2161","Cardiff","2020/8/6",2335,1
"2162","Cardiff","2020/8/7",2336,1
"2163","Cardiff","2020/8/8",2336,0
"2164","Cardiff","2020/8/9",2336,0
"2165","Cardiff","2020/8/10",2337,1
"2166","Cardiff","2020/8/11",2342,5
"2167","Cardiff","2020/8/12",2345,3
"2168","Cardiff","2020/8/13",2349,4
"2169","Cardiff","2020/8/14",2351,2
"2170","Cardiff","2020/8/15",2352,1
"2171","Central Bedfordshire","2020/3/14",6,NA
"2172","Central Bedfordshire","2020/3/15",11,5
"2173","Central Bedfordshire","2020/3/16",11,0
"2174","Central Bedfordshire","2020/3/17",11,0
"2175","Central Bedfordshire","2020/3/18",17,6
"2176","Central Bedfordshire","2020/3/19",21,4
"2177","Central Bedfordshire","2020/3/20",23,2
"2178","Central Bedfordshire","2020/3/21",26,3
"2179","Central Bedfordshire","2020/3/22",32,6
"2180","Central Bedfordshire","2020/3/23",42,10
"2181","Central Bedfordshire","2020/3/24",51,9
"2182","Central Bedfordshire","2020/3/25",57,6
"2183","Central Bedfordshire","2020/3/26",65,8
"2184","Central Bedfordshire","2020/3/27",77,12
"2185","Central Bedfordshire","2020/3/28",87,10
"2186","Central Bedfordshire","2020/3/29",92,5
"2187","Central Bedfordshire","2020/3/30",103,11
"2188","Central Bedfordshire","2020/3/31",122,19
"2189","Central Bedfordshire","2020/4/1",137,15
"2190","Central Bedfordshire","2020/4/2",159,22
"2191","Central Bedfordshire","2020/4/3",173,14
"2192","Central Bedfordshire","2020/4/4",185,12
"2193","Central Bedfordshire","2020/4/5",201,16
"2194","Central Bedfordshire","2020/4/6",221,20
"2195","Central Bedfordshire","2020/4/7",239,18
"2196","Central Bedfordshire","2020/4/8",255,16
"2197","Central Bedfordshire","2020/4/9",272,17
"2198","Central Bedfordshire","2020/4/10",290,18
"2199","Central Bedfordshire","2020/4/11",304,14
"2200","Central Bedfordshire","2020/4/12",322,18
"2201","Central Bedfordshire","2020/4/13",331,9
"2202","Central Bedfordshire","2020/4/14",347,16
"2203","Central Bedfordshire","2020/4/15",363,16
"2204","Central Bedfordshire","2020/4/16",372,9
"2205","Central Bedfordshire","2020/4/17",396,24
"2206","Central Bedfordshire","2020/4/18",410,14
"2207","Central Bedfordshire","2020/4/19",417,7
"2208","Central Bedfordshire","2020/4/20",430,13
"2209","Central Bedfordshire","2020/4/21",460,30
"2210","Central Bedfordshire","2020/4/22",485,25
"2211","Central Bedfordshire","2020/4/23",511,26
"2212","Central Bedfordshire","2020/4/24",527,16
"2213","Central Bedfordshire","2020/4/25",552,25
"2214","Central Bedfordshire","2020/4/26",565,13
"2215","Central Bedfordshire","2020/4/27",598,33
"2216","Central Bedfordshire","2020/4/28",607,9
"2217","Central Bedfordshire","2020/4/29",621,14
"2218","Central Bedfordshire","2020/4/30",633,12
"2219","Central Bedfordshire","2020/5/1",656,23
"2220","Central Bedfordshire","2020/5/2",679,23
"2221","Central Bedfordshire","2020/5/3",687,8
"2222","Central Bedfordshire","2020/5/4",708,21
"2223","Central Bedfordshire","2020/5/5",716,8
"2224","Central Bedfordshire","2020/5/6",730,14
"2225","Central Bedfordshire","2020/5/7",743,13
"2226","Central Bedfordshire","2020/5/8",752,9
"2227","Central Bedfordshire","2020/5/9",757,5
"2228","Central Bedfordshire","2020/5/10",767,10
"2229","Central Bedfordshire","2020/5/11",779,12
"2230","Central Bedfordshire","2020/5/12",796,17
"2231","Central Bedfordshire","2020/5/13",820,24
"2232","Central Bedfordshire","2020/5/14",835,15
"2233","Central Bedfordshire","2020/5/15",846,11
"2234","Central Bedfordshire","2020/5/16",853,7
"2235","Central Bedfordshire","2020/5/17",860,7
"2236","Central Bedfordshire","2020/5/18",876,16
"2237","Central Bedfordshire","2020/5/19",891,15
"2238","Central Bedfordshire","2020/5/20",896,5
"2239","Central Bedfordshire","2020/5/21",909,13
"2240","Central Bedfordshire","2020/5/22",917,8
"2241","Central Bedfordshire","2020/5/23",928,11
"2242","Central Bedfordshire","2020/5/24",936,8
"2243","Central Bedfordshire","2020/5/25",949,13
"2244","Central Bedfordshire","2020/5/26",966,17
"2245","Central Bedfordshire","2020/5/27",980,14
"2246","Central Bedfordshire","2020/5/28",1002,22
"2247","Central Bedfordshire","2020/5/29",1021,19
"2248","Central Bedfordshire","2020/5/30",1024,3
"2249","Central Bedfordshire","2020/5/31",1036,12
"2250","Central Bedfordshire","2020/6/1",1043,7
"2251","Central Bedfordshire","2020/6/2",1050,7
"2252","Central Bedfordshire","2020/6/3",1059,9
"2253","Central Bedfordshire","2020/6/4",1066,7
"2254","Central Bedfordshire","2020/6/5",1073,7
"2255","Central Bedfordshire","2020/6/6",1084,11
"2256","Central Bedfordshire","2020/6/7",1085,1
"2257","Central Bedfordshire","2020/6/8",1092,7
"2258","Central Bedfordshire","2020/6/9",1101,9
"2259","Central Bedfordshire","2020/6/10",1111,10
"2260","Central Bedfordshire","2020/6/11",1117,6
"2261","Central Bedfordshire","2020/6/12",1120,3
"2262","Central Bedfordshire","2020/6/13",1130,10
"2263","Central Bedfordshire","2020/6/14",1135,5
"2264","Central Bedfordshire","2020/6/15",1144,9
"2265","Central Bedfordshire","2020/6/16",1150,6
"2266","Central Bedfordshire","2020/6/17",1162,12
"2267","Central Bedfordshire","2020/6/18",1170,8
"2268","Central Bedfordshire","2020/6/19",1177,7
"2269","Central Bedfordshire","2020/6/20",1179,2
"2270","Central Bedfordshire","2020/6/21",1185,6
"2271","Central Bedfordshire","2020/6/22",1191,6
"2272","Central Bedfordshire","2020/6/23",1196,5
"2273","Central Bedfordshire","2020/6/24",1200,4
"2274","Central Bedfordshire","2020/6/25",1200,0
"2275","Central Bedfordshire","2020/6/26",1201,1
"2276","Central Bedfordshire","2020/6/27",1201,0
"2277","Central Bedfordshire","2020/6/28",1206,5
"2278","Central Bedfordshire","2020/6/29",1208,2
"2279","Central Bedfordshire","2020/6/30",1210,2
