"","city_eng_name","division_eng_name","date","win7_Rt_estimate","win7_Rt_estimate_std","avg_temp","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_outside_10lower","win7_gathering_outside_10over","stay_at_home","school_close","childcare_close","shop_close","restaurant_close","bar_close","entertainment_close","cultural_close","sports_indoor_close","sports_outdoor_close","gathering_outside_10lower","gathering_outside_10over","cv"
"14526","Travis,Texas","Texas","2020-03-30",2.07568385573724,0.17237616182436,67,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0.0830454798537398
"14527","Travis,Texas","Texas","2020-03-31",2.09812850646883,0.162846354329522,65.5,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0.077615052570633
"14528","Travis,Texas","Texas","2020-04-01",1.78943634945826,0.141911533447956,64,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0.0793051585718144
"14529","Travis,Texas","Texas","2020-04-02",2.56467522498444,0.16092203582105,66,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0627455805138159
"14530","Travis,Texas","Texas","2020-04-03",2.12631663968051,0.139299634625474,60,0.142857142857143,1,0.0714285714285714,0.142857142857143,1,1,1,1,1,0.0714285714285714,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0655121782080417
"14531","Travis,Texas","Texas","2020-04-04",2.23196485796625,0.135582209469788,49,0.285714285714286,1,0.142857142857143,0.285714285714286,1,1,1,1,1,0.142857142857143,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0607456739230785
"14532","Travis,Texas","Texas","2020-04-05",2.25202192439725,0.128739524581346,59,0.428571428571429,1,0.214285714285714,0.428571428571429,1,1,1,1,1,0.214285714285714,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0571661950475029
"14533","Travis,Texas","Texas","2020-04-06",1.98443645181735,0.114002895442667,70.5,0.571428571428571,1,0.285714285714286,0.571428571428571,1,1,1,1,1,0.285714285714286,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0574484989621426
"14534","Travis,Texas","Texas","2020-04-07",1.73008843811055,0.100389913300779,79.5,0.714285714285714,1,0.357142857142857,0.714285714285714,1,1,1,1,1,0.357142857142857,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0580258853185656
"14535","Travis,Texas","Texas","2020-04-08",1.61806209264478,0.0917518836494831,84,0.857142857142857,1,0.428571428571429,0.857142857142857,1,1,1,1,1,0.428571428571429,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0567047977123742
"14536","Travis,Texas","Texas","2020-04-09",1.6642999446142,0.0884565440509162,79.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0531494003452732
"14537","Travis,Texas","Texas","2020-04-10",1.25983011697298,0.0737259810813765,69,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0585205735980653
"14538","Travis,Texas","Texas","2020-04-11",1.36305756779124,0.0739221755535342,68.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0542326144546639
"14539","Travis,Texas","Texas","2020-04-12",1.18705280430951,0.0668828485433067,74,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0563436169819012
"14540","Travis,Texas","Texas","2020-04-13",1.04407098600649,0.0612045251291978,55,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.058621038176055
"14541","Travis,Texas","Texas","2020-04-14",1.2256306037521,0.0650497182952564,56,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0530744892434275
"14542","Travis,Texas","Texas","2020-04-15",1.34032902686835,0.0671003793053508,56.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0500626174321759
"14543","Travis,Texas","Texas","2020-04-16",1.39670652280668,0.0678300649732151,63.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0485642931178632
"14544","Travis,Texas","Texas","2020-04-17",1.54151912624597,0.0705074436941279,65,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0457389353746348
"14545","Travis,Texas","Texas","2020-04-18",1.35480115009107,0.0651075882787377,59,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0480569331332212
"14546","Travis,Texas","Texas","2020-04-19",1.2090076231066,0.0602249594336419,77,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0498135481386719
"14547","Travis,Texas","Texas","2020-04-20",1.04171628165963,0.0545259222372377,74,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0523423922590215
"14548","Travis,Texas","Texas","2020-04-21",1.09176923838197,0.054520354017444,77,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0499376169438924
"14549","Travis,Texas","Texas","2020-04-22",0.993414608238703,0.0510957339841704,76,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.051434449987364
"14550","Travis,Texas","Texas","2020-04-23",1.06232359416364,0.0522735267124368,74.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0492067831305125
"14551","Travis,Texas","Texas","2020-04-24",1.02533943657995,0.0510757953825541,79.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0498135481386719
"14552","Travis,Texas","Texas","2020-04-25",0.774967970526654,0.0443019701586942,70.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0571661950475029
"14553","Travis,Texas","Texas","2020-04-26",0.816135903807868,0.045411016430642,70.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0556414884074657
"14554","Travis,Texas","Texas","2020-04-27",0.813147124497131,0.0453854467073809,75.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0558145572185947
"14555","Travis,Texas","Texas","2020-04-28",0.915526837312689,0.0484548185356947,83.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0529256124024963
"14556","Travis,Texas","Texas","2020-04-29",0.958530025434667,0.0501031670535628,72,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0522708373489316
"14557","Travis,Texas","Texas","2020-04-30",1.13238235863317,0.0551235107405115,72,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,0.5,1,1,0.0486792383511235
"14558","Travis,Texas","Texas","2020-05-01",1.01906723621292,0.052836174881762,75.5,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0518475847365214
"14559","Travis,Texas","Texas","2020-05-02",0.930545758958078,0.0507654330719705,81,1,1,0.5,0.928571428571429,0.928571428571429,1,0.928571428571429,0.928571428571429,1,0.5,1,1,1,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0545544725589981
"14560","Travis,Texas","Texas","2020-05-03",1.0468143879938,0.0538423222853203,82.5,1,1,0.5,0.857142857142857,0.857142857142857,1,0.857142857142857,0.857142857142857,1,0.5,1,1,1,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0514344499873641
"14561","Travis,Texas","Texas","2020-05-04",1.16123250763359,0.0565950094906943,84.5,1,1,0.5,0.785714285714286,0.785714285714286,1,0.785714285714286,0.785714285714286,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.048737017882858
"14562","Travis,Texas","Texas","2020-05-05",1.27851840743102,0.0592898714471108,78.5,0.928571428571429,1,0.5,0.714285714285714,0.714285714285714,1,0.714285714285714,0.714285714285714,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0463738895760167
"14563","Travis,Texas","Texas","2020-05-06",1.32093310061191,0.0601045372334741,76.5,0.857142857142857,1,0.5,0.642857142857143,0.642857142857143,1,0.642857142857143,0.642857142857143,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0455015755193289
"14564","Travis,Texas","Texas","2020-05-07",1.25215570065607,0.0581298690709129,70.5,0.785714285714286,1,0.5,0.571428571428571,0.571428571428571,1,0.571428571428571,0.571428571428571,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0464238345442628
"14565","Travis,Texas","Texas","2020-05-08",1.10085621213645,0.0538446373894064,75,0.714285714285714,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0489115988044517
"14566","Travis,Texas","Texas","2020-05-09",1.05322228146232,0.0518256803921397,70,0.642857142857143,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0492067831305122
"14567","Travis,Texas","Texas","2020-05-10",1.02278453494429,0.0502671175190543,68.5,0.571428571428571,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0491473187182991
"14568","Travis,Texas","Texas","2020-05-11",1.00332789276487,0.0491921971513461,72.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0490290337845459
"14569","Travis,Texas","Texas","2020-05-12",0.998501052623587,0.0487218625047273,70,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0487950036474267
"14570","Travis,Texas","Texas","2020-05-13",0.975545549395135,0.0480034582830229,76.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0492067831305123
"14571","Travis,Texas","Texas","2020-05-14",0.943553255006581,0.0471776627503291,82.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0500000000000001
"14572","Travis,Texas","Texas","2020-05-15",0.897711172989465,0.0460516114956081,78.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0512989176042577
"14573","Travis,Texas","Texas","2020-05-16",0.841770184344354,0.0446765225944224,73.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0530744892434275
"14574","Travis,Texas","Texas","2020-05-17",0.790171318736266,0.0434317436137851,79,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.0549649709929313
"14575","Travis,Texas","Texas","2020-05-18",0.804073877882142,0.0440629770808386,79.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,1,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.0547996624351192
"14576","Travis,Texas","Texas","2020-05-19",0.901987265311509,0.0470833519923354,83.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.928571428571429,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.0521995750971881
"14577","Travis,Texas","Texas","2020-05-20",0.90854350130554,0.0478180790160811,85,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.857142857142857,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.0526315789473685
"14578","Travis,Texas","Texas","2020-05-21",0.921961416266169,0.0487953725673598,82,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.785714285714286,0.5,1,1,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.0529256124024963
"14579","Travis,Texas","Texas","2020-05-22",0.792653301415294,0.0457638596946165,84,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.714285714285714,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0577350269189625
"14580","Travis,Texas","Texas","2020-05-23",1.02503396867003,0.0525140810244862,83.5,0.5,1,0.5,0.5,0.5,0.928571428571429,0.5,0.5,0.642857142857143,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0512315519578562
"14581","Travis,Texas","Texas","2020-05-24",0.995119814504817,0.0521584506133464,81,0.5,1,0.5,0.5,0.5,0.857142857142857,0.5,0.5,0.571428571428571,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0524142418360959
"14582","Travis,Texas","Texas","2020-05-25",1.17377118759444,0.0570707080996454,73,0.5,1,0.5,0.5,0.5,0.785714285714286,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0486216638326314
"14583","Travis,Texas","Texas","2020-05-26",1.33092516966567,0.0610670349051301,75.5,0.5,1,0.5,0.5,0.5,0.714285714285714,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0458831467741122
"14584","Travis,Texas","Texas","2020-05-27",1.25630656689418,0.0593549061867739,76.5,0.5,1,0.5,0.5,0.5,0.642857142857143,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0472455591261535
"14585","Travis,Texas","Texas","2020-05-28",1.28168519504733,0.0595649624351396,76.5,0.5,1,0.5,0.5,0.5,0.571428571428571,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0464739412340173
"14586","Travis,Texas","Texas","2020-05-29",1.116203253037,0.0548583970314114,79.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0491473187182988
"14587","Travis,Texas","Texas","2020-05-30",1.41582192637209,0.0607587344090605,76,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0429141075422875
"14588","Travis,Texas","Texas","2020-05-31",1.19051930604184,0.0547980927630022,79.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0460287308949162
"14589","Travis,Texas","Texas","2020-06-01",1.18525904434732,0.0538198407864863,78,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.04540766091865
"14590","Travis,Texas","Texas","2020-06-02",1.21613360089527,0.0536413535960433,81,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0441081091391231
"14591","Travis,Texas","Texas","2020-06-03",1.1501406395819,0.0513844942481432,83,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0446767051608771
"14592","Travis,Texas","Texas","2020-06-04",1.15743255350499,0.0508546667963456,84,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0439374775163746
"14593","Travis,Texas","Texas","2020-06-05",1.10340546012782,0.0490523558607927,85,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0444554224474387
"14594","Travis,Texas","Texas","2020-06-06",1.19500038675092,0.050497983063238,85,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0422577127364257
"14595","Travis,Texas","Texas","2020-06-07",0.998694534130747,0.0457270814735576,86,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0457868546495631
"14596","Travis,Texas","Texas","2020-06-08",0.958696861365133,0.0444107745112075,86.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.046324105461208
"14597","Travis,Texas","Texas","2020-06-09",1.10195828950583,0.0472460718840772,88.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0428746462856272
"14598","Travis,Texas","Texas","2020-06-10",1.23807778909751,0.0498431350010886,81,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0402584841114236
"14599","Travis,Texas","Texas","2020-06-11",1.35194611529153,0.0519595101232484,80,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0384331221012044
"14600","Travis,Texas","Texas","2020-06-12",1.61244200282951,0.0565160629521194,78.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0350499818616391
"14601","Travis,Texas","Texas","2020-06-13",1.46308404248164,0.0533177465026178,80.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0364420258539501
"14602","Travis,Texas","Texas","2020-06-14",1.58513914040315,0.0544982062562738,80,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0343807082086265
"14603","Travis,Texas","Texas","2020-06-15",1.5723788553837,0.0528848238935837,84,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0336336396998155
"14604","Travis,Texas","Texas","2020-06-16",1.62123610280972,0.0521085019182366,85,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0321412173266613
"14605","Travis,Texas","Texas","2020-06-17",1.50371029711703,0.0486080506601736,83.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0323254091917617
"14606","Travis,Texas","Texas","2020-06-18",1.49552016921171,0.0469186405936545,85,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.031372790256908
"14607","Travis,Texas","Texas","2020-06-19",1.21846582161971,0.0410046396631153,87,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0336526794068033
"14608","Travis,Texas","Texas","2020-06-20",1.2633094132128,0.0404998404259105,82,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.032058528181875
"14609","Travis,Texas","Texas","2020-06-21",1.71286127883745,0.0459260005590266,86.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0268124460085859
"14610","Travis,Texas","Texas","2020-06-22",2.06540379513279,0.049372594115411,86.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0239045721866879
"14611","Travis,Texas","Texas","2020-06-23",2.03007205123053,0.0479158531996258,82,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0236030308237491
"14612","Travis,Texas","Texas","2020-06-24",2.05541620181944,0.0467502404070597,80,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0227449021593178
"14613","Travis,Texas","Texas","2020-06-25",2.09017648611886,0.045140936756267,82.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.021596710639534
"14614","Travis,Texas","Texas","2020-06-26",1.85378287450159,0.0403856054383656,78.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.021785510047515
"14615","Travis,Texas","Texas","2020-06-27",1.66414424473933,0.0362542311642829,85,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.021785510047515
"14616","Travis,Texas","Texas","2020-06-28",1.80706585096599,0.0358556104271742,82,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0198418947533136
"14617","Travis,Texas","Texas","2020-06-29",1.78690712456829,0.0340255261419424,84,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0190415750623653
"14618","Travis,Texas","Texas","2020-06-30",1.64546629372051,0.0313209156154358,86.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0190346746906721
"14619","Travis,Texas","Texas","2020-07-01",1.75644048414231,0.0311032792085842,87.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0177081315816814
"14620","Travis,Texas","Texas","2020-07-02",1.79905820147474,0.0302844286268567,89,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0168334902128412
"14621","Travis,Texas","Texas","2020-07-03",1.78709674167271,0.0290594440090949,87.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0162607000121859
"14622","Travis,Texas","Texas","2020-07-04",1.71127452643393,0.0273567663788373,87,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0159861938901441
"14623","Travis,Texas","Texas","2020-07-05",1.62874064768804,0.0256407170069848,87.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0157426641518287
"14624","Travis,Texas","Texas","2020-07-06",1.43542086898332,0.023118894587099,86,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0161060042295983
"14625","Travis,Texas","Texas","2020-07-07",1.19449144996352,0.0202893795398179,90.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.016985788839625
"14626","Travis,Texas","Texas","2020-07-08",1.10628059653543,0.0188619276175796,89.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0170498584867619
"14627","Travis,Texas","Texas","2020-07-09",1.10632714307935,0.0183498010552136,90.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.016586234162292
"14628","Travis,Texas","Texas","2020-07-10",1.09639833397034,0.0179256335026031,90.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0163495628798429
"14629","Travis,Texas","Texas","2020-07-11",1.03386073021797,0.0172071299520719,91,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0166435666324652
"14630","Travis,Texas","Texas","2020-07-12",1.02040356809485,0.0169737536394358,91.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0166343534755829
"14631","Travis,Texas","Texas","2020-07-13",1.02313866980884,0.0169165831855989,93.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0165340082285811
"14632","Travis,Texas","Texas","2020-07-14",1.04720354288956,0.0170621318123051,91.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.0162930424826728
